date,spot_id,product_id,movement_type_id,quantity,cost
2026-03-05,17,338,1,2,12.02
2026-03-05,17,338,2,2,12.02
2026-03-06,2,1,1,2,12.78
2026-03-06,2,2,1,2,12.42
2026-03-06,2,10,1,1,7.7
2026-03-06,2,16,1,1,4.84
2026-03-06,2,16,2,1,4.84
2026-03-06,2,17,1,1,4.27
2026-03-06,2,39,1,2,13.84
2026-03-06,2,41,1,2,8.66
2026-03-06,2,56,1,4,20.64
2026-03-06,2,57,1,4,20.52
2026-03-06,2,57,2,1,5.13
2026-03-06,2,60,1,3,9.15
2026-03-06,2,81,1,2,7.1
2026-03-06,2,89,1,4,21.12
2026-03-06,2,110,1,3,14.28
2026-03-06,2,116,1,4,20.52
2026-03-06,2,128,1,2,8.32
2026-03-06,2,139,1,5,33.7
2026-03-06,2,139,2,1,6.74
2026-03-06,2,155,1,2,16.46
2026-03-06,2,155,2,1,8.23
2026-03-06,2,170,1,4,7.4
2026-03-06,2,170,2,2,3.7
2026-03-06,2,173,2,1,5.4
2026-03-06,2,192,1,10,2.1
2026-03-06,2,192,2,4,0.84
2026-03-06,2,216,2,1,1.97
2026-03-06,2,227,1,4,6.68
2026-03-06,2,281,1,4,3.56
2026-03-06,2,282,1,4,1.28
2026-03-06,2,283,1,3,1.68
2026-03-06,2,284,1,2,0.9
2026-03-06,2,302,1,1,0.4
2026-03-06,2,339,1,3,20.85
2026-03-06,2,339,2,2,13.9
2026-03-06,2,340,1,2,14.96
2026-03-06,2,340,2,2,14.96
2026-03-06,2,341,1,5,36.75
2026-03-06,2,342,1,4,20.48
2026-03-06,2,343,1,2,13.74
2026-03-06,2,343,2,2,13.74
2026-03-06,2,345,1,2,7.48
2026-03-06,2,345,2,1,3.74
2026-03-06,2,346,1,2,10.94
2026-03-06,2,346,2,2,10.94
2026-03-06,2,348,1,4,16.76
2026-03-06,2,348,2,1,4.19
2026-03-06,2,350,1,2,9.16
2026-03-06,2,351,1,2,7.68
2026-03-06,2,352,1,3,13.2
2026-03-06,2,354,1,3,4.05
2026-03-06,2,355,1,3,5.4
2026-03-06,2,356,1,2,3.76
2026-03-06,2,357,1,2,3.98
2026-03-06,2,358,2,3,0.0
2026-03-06,2,359,1,2,8.96
2026-03-06,2,359,2,2,8.96
2026-03-06,2,360,1,3,15.72
2026-03-06,2,360,2,1,5.24
2026-03-06,2,361,1,2,6.4
2026-03-06,2,361,2,2,6.4
2026-03-06,9,1,1,3,19.17
2026-03-06,9,1,2,1,6.39
2026-03-06,9,2,1,2,12.42
2026-03-06,9,10,1,3,23.1
2026-03-06,9,10,2,1,7.7
2026-03-06,9,16,1,2,9.68
2026-03-06,9,17,1,2,8.54
2026-03-06,9,39,1,2,13.84
2026-03-06,9,41,1,2,8.66
2026-03-06,9,56,1,3,15.48
2026-03-06,9,57,1,3,15.39
2026-03-06,9,60,1,3,9.15
2026-03-06,9,81,1,3,10.65
2026-03-06,9,89,1,7,36.96
2026-03-06,9,89,2,1,5.28
2026-03-06,9,110,1,2,9.52
2026-03-06,9,116,1,6,30.78
2026-03-06,9,128,1,2,8.32
2026-03-06,9,139,1,5,33.7
2026-03-06,9,139,2,1,6.74
2026-03-06,9,155,1,4,32.92
2026-03-06,9,155,2,2,16.46
2026-03-06,9,170,1,8,14.8
2026-03-06,9,170,2,4,7.4
2026-03-06,9,192,1,6,1.26
2026-03-06,9,192,2,1,0.21
2026-03-06,9,227,1,8,13.36
2026-03-06,9,281,1,3,2.67
2026-03-06,9,282,1,4,1.28
2026-03-06,9,283,1,4,2.24
2026-03-06,9,284,1,1,0.45
2026-03-06,9,303,1,1,0.55
2026-03-06,9,339,1,5,34.75
2026-03-06,9,339,2,4,27.8
2026-03-06,9,340,1,4,29.92
2026-03-06,9,341,1,8,58.8
2026-03-06,9,341,2,1,7.35
2026-03-06,9,342,1,7,35.84
2026-03-06,9,342,2,3,15.36
2026-03-06,9,343,1,2,13.74
2026-03-06,9,345,1,4,14.96
2026-03-06,9,345,2,2,7.48
2026-03-06,9,346,1,4,21.88
2026-03-06,9,348,1,2,8.38
2026-03-06,9,350,1,4,18.32
2026-03-06,9,351,1,4,15.36
2026-03-06,9,351,2,2,7.68
2026-03-06,9,352,1,5,22.0
2026-03-06,9,352,2,1,4.4
2026-03-06,9,354,1,3,4.05
2026-03-06,9,355,1,5,9.0
2026-03-06,9,355,2,1,1.8
2026-03-06,9,356,1,4,7.52
2026-03-06,9,357,1,2,3.98
2026-03-06,9,359,1,3,13.44
2026-03-06,9,359,2,2,8.96
2026-03-06,9,360,1,3,15.72
2026-03-06,9,360,2,1,5.24
2026-03-06,9,361,1,3,9.6
2026-03-06,13,1,1,5,31.95
2026-03-06,13,2,1,2,12.42
2026-03-06,13,10,1,4,30.8
2026-03-06,13,10,2,1,7.7
2026-03-06,13,16,1,3,14.52
2026-03-06,13,17,1,3,12.81
2026-03-06,13,39,1,1,6.92
2026-03-06,13,39,2,1,6.92
2026-03-06,13,41,1,1,4.33
2026-03-06,13,56,1,2,10.32
2026-03-06,13,56,2,1,5.16
2026-03-06,13,57,1,2,10.26
2026-03-06,13,60,1,4,12.2
2026-03-06,13,81,1,4,14.2
2026-03-06,13,89,1,4,21.12
2026-03-06,13,110,1,2,9.52
2026-03-06,13,116,1,3,15.39
2026-03-06,13,128,1,2,8.32
2026-03-06,13,139,1,6,40.44
2026-03-06,13,155,1,3,24.69
2026-03-06,13,170,1,3,5.55
2026-03-06,13,192,1,8,1.68
2026-03-06,13,227,1,3,5.01
2026-03-06,13,227,2,1,1.67
2026-03-06,13,283,1,2,1.12
2026-03-06,13,284,1,1,0.45
2026-03-06,13,339,1,2,13.9
2026-03-06,13,339,2,1,6.95
2026-03-06,13,340,1,2,14.96
2026-03-06,13,341,1,3,22.05
2026-03-06,13,342,1,3,15.36
2026-03-06,13,343,1,1,6.87
2026-03-06,13,345,1,4,14.96
2026-03-06,13,346,1,2,10.94
2026-03-06,13,348,1,3,12.57
2026-03-06,13,348,2,2,8.38
2026-03-06,13,350,1,2,9.16
2026-03-06,13,351,1,2,7.68
2026-03-06,13,352,1,2,8.8
2026-03-06,13,352,2,1,4.4
2026-03-06,13,354,1,2,2.7
2026-03-06,13,354,2,1,1.35
2026-03-06,13,355,1,2,3.6
2026-03-06,13,356,1,2,3.76
2026-03-06,13,357,1,2,3.98
2026-03-06,13,357,2,1,1.99
2026-03-06,13,359,1,4,17.92
2026-03-06,13,359,2,1,4.48
2026-03-06,13,360,1,5,26.2
2026-03-06,13,360,2,1,5.24
2026-03-06,13,361,1,5,16.0
2026-03-06,17,1,1,2,12.78
2026-03-06,17,2,1,2,12.42
2026-03-06,17,10,1,2,15.4
2026-03-06,17,16,1,2,9.68
2026-03-06,17,17,1,3,12.81
2026-03-06,17,39,1,1,6.92
2026-03-06,17,41,1,1,4.33
2026-03-06,17,56,1,4,20.64
2026-03-06,17,57,1,4,20.52
2026-03-06,17,60,1,2,6.1
2026-03-06,17,81,1,1,3.55
2026-03-06,17,89,1,2,10.56
2026-03-06,17,110,1,3,14.28
2026-03-06,17,116,1,2,10.26
2026-03-06,17,128,1,2,8.32
2026-03-06,17,139,1,5,33.7
2026-03-06,17,155,1,2,16.46
2026-03-06,17,170,1,3,5.55
2026-03-06,17,192,1,5,1.05
2026-03-06,17,227,1,3,5.01
2026-03-06,17,282,1,8,2.56
2026-03-06,17,283,1,2,1.12
2026-03-06,17,333,2,1,4.3
2026-03-06,17,339,1,3,20.85
2026-03-06,17,340,1,2,14.96
2026-03-06,17,341,1,5,36.75
2026-03-06,17,342,1,4,20.48
2026-03-06,17,343,1,1,6.87
2026-03-06,17,345,1,4,14.96
2026-03-06,17,346,1,2,10.94
2026-03-06,17,347,2,1,0.0
2026-03-06,17,348,1,2,8.38
2026-03-06,17,350,1,2,9.16
2026-03-06,17,351,1,2,7.68
2026-03-06,17,352,1,3,13.2
2026-03-06,17,354,1,3,4.05
2026-03-06,17,355,1,3,5.4
2026-03-06,17,356,1,2,3.76
2026-03-06,17,357,1,2,3.98
2026-03-06,17,359,1,2,8.96
2026-03-06,17,360,1,3,15.72
2026-03-06,17,361,1,2,6.4
2026-03-09,2,16,1,3,14.7
2026-03-09,2,17,1,1,5.19
2026-03-09,2,18,1,2,9.82
2026-03-09,2,20,1,1,3.79
2026-03-09,2,21,1,3,7.2
2026-03-09,2,22,1,1,3.39
2026-03-09,2,28,1,1,2.99
2026-03-09,2,58,1,1,1.98
2026-03-09,2,66,1,4,8.12
2026-03-09,2,73,1,4,7.16
2026-03-09,2,94,1,3,10.35
2026-03-09,2,96,1,4,13.88
2026-03-09,2,100,1,4,20.4
2026-03-09,2,101,1,6,11.58
2026-03-09,2,104,1,2,8.72
2026-03-09,2,121,1,3,12.36
2026-03-09,2,145,1,4,6.44
2026-03-09,2,157,1,3,5.82
2026-03-09,2,165,1,1,1.33
2026-03-09,2,167,1,2,4.18
2026-03-09,2,169,1,4,10.16
2026-03-09,2,176,1,1,3.69
2026-03-09,2,200,1,9,34.38
2026-03-09,2,211,1,3,17.13
2026-03-09,2,212,1,2,10.06
2026-03-09,2,221,1,3,6.84
2026-03-09,2,222,1,6,36.18
2026-03-09,2,232,1,1,2.99
2026-03-09,2,256,1,3,14.37
2026-03-09,2,257,1,6,22.68
2026-03-09,2,260,1,2,14.58
2026-03-09,2,261,1,2,11.58
2026-03-09,2,262,1,7,50.33
2026-03-09,2,263,1,2,13.34
2026-03-09,2,264,1,3,19.23
2026-03-09,2,265,1,3,13.53
2026-03-09,2,267,1,2,7.34
2026-03-09,2,268,1,3,11.1
2026-03-09,2,271,1,2,7.76
2026-03-09,2,272,1,2,3.64
2026-03-09,2,273,1,3,4.23
2026-03-09,2,274,1,6,9.42
2026-03-09,2,276,1,2,10.46
2026-03-09,2,277,1,3,10.56
2026-03-09,2,278,1,2,6.22
2026-03-09,2,279,1,2,6.82
2026-03-09,2,280,1,2,9.6
2026-03-09,2,281,1,9,9.54
2026-03-09,2,282,1,5,1.35
2026-03-09,2,283,1,3,2.07
2026-03-09,2,362,1,3,10.38
2026-03-09,2,363,1,2,9.96
2026-03-09,9,16,1,2,9.8
2026-03-09,9,17,1,3,15.57
2026-03-09,9,18,1,3,14.73
2026-03-09,9,20,1,4,15.16
2026-03-09,9,21,1,4,9.6
2026-03-09,9,22,1,2,6.78
2026-03-09,9,28,1,3,8.97
2026-03-09,9,58,1,3,5.94
2026-03-09,9,66,1,2,4.06
2026-03-09,9,73,1,7,12.53
2026-03-09,9,94,1,7,24.15
2026-03-09,9,96,1,3,10.41
2026-03-09,9,100,1,3,15.3
2026-03-09,9,101,1,2,3.86
2026-03-09,9,104,1,3,13.08
2026-03-09,9,121,1,4,16.48
2026-03-09,9,145,1,2,3.22
2026-03-09,9,157,1,9,17.46
2026-03-09,9,165,1,3,3.99
2026-03-09,9,167,1,2,4.18
2026-03-09,9,169,1,9,22.86
2026-03-09,9,176,1,3,11.07
2026-03-09,9,200,1,11,42.02
2026-03-09,9,211,1,2,11.42
2026-03-09,9,212,1,2,10.06
2026-03-09,9,221,1,9,20.52
2026-03-09,9,222,1,11,66.33
2026-03-09,9,232,1,2,5.98
2026-03-09,9,256,1,1,4.79
2026-03-09,9,257,1,1,3.78
2026-03-09,9,260,1,5,36.45
2026-03-09,9,261,1,4,23.16
2026-03-09,9,262,1,8,57.52
2026-03-09,9,263,1,4,26.68
2026-03-09,9,264,1,5,32.05
2026-03-09,9,265,1,6,27.06
2026-03-09,9,267,1,4,14.68
2026-03-09,9,268,1,5,18.5
2026-03-09,9,271,1,4,15.52
2026-03-09,9,272,1,2,3.64
2026-03-09,9,273,1,4,5.64
2026-03-09,9,274,1,7,10.99
2026-03-09,9,276,1,3,15.69
2026-03-09,9,277,1,3,10.56
2026-03-09,9,278,1,3,9.33
2026-03-09,9,279,1,2,6.82
2026-03-09,9,280,1,2,9.6
2026-03-09,9,281,1,5,5.3
2026-03-09,9,282,1,8,2.16
2026-03-09,9,283,1,2,1.38
2026-03-09,9,362,1,5,17.3
2026-03-09,9,363,1,4,19.92
2026-03-09,13,16,1,2,9.8
2026-03-09,13,17,1,3,15.57
2026-03-09,13,18,1,1,4.91
2026-03-09,13,20,1,2,7.58
2026-03-09,13,21,1,2,4.8
2026-03-09,13,22,1,2,6.78
2026-03-09,13,28,1,1,2.99
2026-03-09,13,58,1,3,5.94
2026-03-09,13,66,1,2,4.06
2026-03-09,13,73,1,1,1.79
2026-03-09,13,94,1,10,34.5
2026-03-09,13,96,1,3,10.41
2026-03-09,13,100,1,4,20.4
2026-03-09,13,101,1,3,5.79
2026-03-09,13,104,1,3,13.08
2026-03-09,13,121,1,1,4.12
2026-03-09,13,145,1,2,3.22
2026-03-09,13,157,1,3,5.82
2026-03-09,13,165,1,2,2.66
2026-03-09,13,167,1,3,6.27
2026-03-09,13,169,1,4,10.16
2026-03-09,13,176,1,1,3.69
2026-03-09,13,200,1,4,15.28
2026-03-09,13,211,1,3,17.13
2026-03-09,13,212,1,2,10.06
2026-03-09,13,221,1,3,6.84
2026-03-09,13,222,1,7,42.21
2026-03-09,13,232,1,2,5.98
2026-03-09,13,256,1,2,9.58
2026-03-09,13,257,1,6,22.68
2026-03-09,13,260,1,2,14.58
2026-03-09,13,261,1,2,11.58
2026-03-09,13,262,1,5,35.95
2026-03-09,13,263,1,2,13.34
2026-03-09,13,264,1,3,19.23
2026-03-09,13,265,1,3,13.53
2026-03-09,13,267,1,2,7.34
2026-03-09,13,268,1,3,11.1
2026-03-09,13,271,1,2,7.76
2026-03-09,13,272,1,2,3.64
2026-03-09,13,273,1,3,4.23
2026-03-09,13,274,1,5,7.85
2026-03-09,13,276,1,4,20.92
2026-03-09,13,277,1,5,17.6
2026-03-09,13,278,1,5,15.55
2026-03-09,13,279,1,2,6.82
2026-03-09,13,280,1,2,9.6
2026-03-09,13,283,1,1,0.69
2026-03-09,13,362,1,3,10.38
2026-03-09,13,363,1,2,9.96
2026-03-09,17,16,1,2,9.8
2026-03-09,17,17,1,2,10.38
2026-03-09,17,18,1,2,9.82
2026-03-09,17,20,1,3,11.37
2026-03-09,17,21,1,3,7.2
2026-03-09,17,22,1,1,3.39
2026-03-09,17,28,1,1,2.99
2026-03-09,17,58,1,2,3.96
2026-03-09,17,66,1,4,8.12
2026-03-09,17,73,1,7,12.53
2026-03-09,17,94,1,4,13.8
2026-03-09,17,96,1,2,6.94
2026-03-09,17,100,1,8,40.8
2026-03-09,17,101,1,1,1.93
2026-03-09,17,104,1,1,4.36
2026-03-09,17,121,1,4,16.48
2026-03-09,17,145,1,4,6.44
2026-03-09,17,157,1,4,7.76
2026-03-09,17,165,1,3,3.99
2026-03-09,17,167,1,1,2.09
2026-03-09,17,169,1,4,10.16
2026-03-09,17,176,1,1,3.69
2026-03-09,17,200,1,5,19.1
2026-03-09,17,211,1,3,17.13
2026-03-09,17,212,1,1,5.03
2026-03-09,17,221,1,4,9.12
2026-03-09,17,222,1,6,36.18
2026-03-09,17,232,1,3,8.97
2026-03-09,17,256,1,1,4.79
2026-03-09,17,257,1,2,7.56
2026-03-09,17,260,1,3,21.87
2026-03-09,17,261,1,2,11.58
2026-03-09,17,262,1,5,35.95
2026-03-09,17,263,1,2,13.34
2026-03-09,17,263,2,2,13.34
2026-03-09,17,264,1,3,19.23
2026-03-09,17,265,1,3,13.53
2026-03-09,17,267,1,2,7.34
2026-03-09,17,268,1,3,11.1
2026-03-09,17,271,1,2,7.76
2026-03-09,17,272,1,2,3.64
2026-03-09,17,273,1,3,4.23
2026-03-09,17,274,1,5,7.85
2026-03-09,17,276,1,2,10.46
2026-03-09,17,277,1,3,10.56
2026-03-09,17,278,1,2,6.22
2026-03-09,17,279,1,2,6.82
2026-03-09,17,280,1,2,9.6
2026-03-09,17,282,1,8,2.16
2026-03-09,17,283,1,2,1.38
2026-03-09,17,362,1,3,10.38
2026-03-09,17,363,1,2,9.96
2026-03-10,2,16,2,1,4.9
2026-03-10,2,23,1,1,5.4
2026-03-10,2,24,1,2,15.58
2026-03-10,2,25,1,2,14.28
2026-03-10,2,51,1,3,5.25
2026-03-10,2,52,1,2,15.0
2026-03-10,2,69,1,2,10.5
2026-03-10,2,93,1,8,36.0
2026-03-10,2,93,2,2,9.0
2026-03-10,2,95,1,1,7.83
2026-03-10,2,133,1,2,4.78
2026-03-10,2,134,1,2,8.36
2026-03-10,2,135,1,3,12.63
2026-03-10,2,137,1,3,6.21
2026-03-10,2,152,1,3,7.05
2026-03-10,2,160,1,5,12.55
2026-03-10,2,174,1,2,8.94
2026-03-10,2,203,1,4,41.16
2026-03-10,2,218,1,2,13.08
2026-03-10,2,220,1,4,28.64
2026-03-10,2,259,1,1,4.95
2026-03-10,2,262,2,3,21.57
2026-03-10,2,277,2,1,3.52
2026-03-10,2,281,1,11,11.55
2026-03-10,2,282,1,4,0.88
2026-03-10,2,283,1,2,1.36
2026-03-10,2,285,1,3,21.09
2026-03-10,2,286,1,2,11.24
2026-03-10,2,287,1,2,12.36
2026-03-10,2,288,1,3,15.15
2026-03-10,2,295,1,2,7.96
2026-03-10,2,296,1,3,12.15
2026-03-10,2,297,1,3,11.28
2026-03-10,2,298,1,2,13.54
2026-03-10,2,299,1,3,9.9
2026-03-10,2,300,1,2,7.58
2026-03-10,2,366,1,2,7.98
2026-03-10,2,367,1,5,19.75
2026-03-10,2,368,1,2,8.42
2026-03-10,2,369,1,3,12.84
2026-03-10,2,371,1,2,3.42
2026-03-10,2,372,1,3,4.2
2026-03-10,2,373,1,3,4.41
2026-03-10,9,23,1,2,10.8
2026-03-10,9,24,1,1,7.79
2026-03-10,9,25,1,2,14.28
2026-03-10,9,51,1,3,5.25
2026-03-10,9,52,1,2,15.0
2026-03-10,9,69,1,2,10.5
2026-03-10,9,93,1,8,36.0
2026-03-10,9,95,1,3,23.49
2026-03-10,9,133,1,5,11.95
2026-03-10,9,134,1,3,12.54
2026-03-10,9,135,1,1,4.21
2026-03-10,9,137,1,3,6.21
2026-03-10,9,152,1,2,4.7
2026-03-10,9,160,1,2,5.02
2026-03-10,9,174,1,1,4.47
2026-03-10,9,203,1,8,82.32
2026-03-10,9,218,1,2,13.08
2026-03-10,9,220,1,3,21.48
2026-03-10,9,259,1,2,9.9
2026-03-10,9,262,2,1,7.19
2026-03-10,9,274,2,1,1.57
2026-03-10,9,277,2,2,7.04
2026-03-10,9,281,1,3,3.15
2026-03-10,9,282,1,4,0.88
2026-03-10,9,283,1,3,2.04
2026-03-10,9,284,1,1,0.53
2026-03-10,9,285,1,6,42.18
2026-03-10,9,286,1,4,22.48
2026-03-10,9,287,1,4,24.72
2026-03-10,9,288,1,6,30.3
2026-03-10,9,295,1,3,11.94
2026-03-10,9,296,1,6,24.3
2026-03-10,9,297,1,4,15.04
2026-03-10,9,298,1,3,20.31
2026-03-10,9,299,1,3,9.9
2026-03-10,9,300,1,3,11.37
2026-03-10,9,301,1,1,0.53
2026-03-10,9,364,2,2,0.0
2026-03-10,9,366,1,3,11.97
2026-03-10,9,367,1,9,35.55
2026-03-10,9,368,1,3,12.63
2026-03-10,9,369,1,4,17.12
2026-03-10,9,371,1,2,3.42
2026-03-10,9,372,1,4,5.6
2026-03-10,9,373,1,5,7.35
2026-03-10,13,23,1,1,5.4
2026-03-10,13,24,1,1,7.79
2026-03-10,13,25,1,2,14.28
2026-03-10,13,51,1,2,3.5
2026-03-10,13,52,1,2,15.0
2026-03-10,13,69,1,1,5.25
2026-03-10,13,93,1,2,9.0
2026-03-10,13,95,1,2,15.66
2026-03-10,13,133,1,2,4.78
2026-03-10,13,134,1,2,8.36
2026-03-10,13,135,1,3,12.63
2026-03-10,13,137,1,2,4.14
2026-03-10,13,152,1,3,7.05
2026-03-10,13,160,1,2,5.02
2026-03-10,13,174,1,1,4.47
2026-03-10,13,203,1,3,30.87
2026-03-10,13,218,1,1,6.54
2026-03-10,13,220,1,2,14.32
2026-03-10,13,259,1,1,4.95
2026-03-10,13,262,2,1,7.19
2026-03-10,13,282,1,1,0.22
2026-03-10,13,283,1,2,1.36
2026-03-10,13,285,1,3,21.09
2026-03-10,13,286,1,2,11.24
2026-03-10,13,287,1,2,12.36
2026-03-10,13,288,1,3,15.15
2026-03-10,13,295,1,2,7.96
2026-03-10,13,296,1,3,12.15
2026-03-10,13,297,1,3,11.28
2026-03-10,13,298,1,4,27.08
2026-03-10,13,299,1,5,16.5
2026-03-10,13,300,1,5,18.95
2026-03-10,13,366,1,2,7.98
2026-03-10,13,367,1,5,19.75
2026-03-10,13,368,1,2,8.42
2026-03-10,13,369,1,3,12.84
2026-03-10,13,371,1,2,3.42
2026-03-10,13,372,1,2,2.8
2026-03-10,13,373,1,3,4.41
2026-03-10,17,23,1,2,10.8
2026-03-10,17,24,1,1,7.79
2026-03-10,17,25,1,1,7.14
2026-03-10,17,51,1,2,3.5
2026-03-10,17,52,1,2,15.0
2026-03-10,17,69,1,3,15.75
2026-03-10,17,93,1,8,36.0
2026-03-10,17,95,1,2,15.66
2026-03-10,17,133,1,3,7.17
2026-03-10,17,134,1,3,12.54
2026-03-10,17,135,1,2,8.42
2026-03-10,17,137,1,2,4.14
2026-03-10,17,152,1,2,4.7
2026-03-10,17,160,1,3,7.53
2026-03-10,17,174,1,2,8.94
2026-03-10,17,203,1,5,51.45
2026-03-10,17,218,1,3,19.62
2026-03-10,17,220,1,2,14.32
2026-03-10,17,259,1,2,9.9
2026-03-10,17,272,2,1,1.82
2026-03-10,17,274,2,4,6.28
2026-03-10,17,282,1,17,3.74
2026-03-10,17,283,1,1,0.68
2026-03-10,17,285,1,3,21.09
2026-03-10,17,286,1,2,11.24
2026-03-10,17,287,1,2,12.36
2026-03-10,17,287,2,1,6.18
2026-03-10,17,288,1,3,15.15
2026-03-10,17,295,1,2,7.96
2026-03-10,17,296,1,3,12.15
2026-03-10,17,297,1,3,11.28
2026-03-10,17,297,2,2,7.52
2026-03-10,17,298,1,2,13.54
2026-03-10,17,299,1,3,9.9
2026-03-10,17,300,1,2,7.58
2026-03-10,17,303,1,1,0.55
2026-03-10,17,366,1,2,7.98
2026-03-10,17,367,1,5,19.75
2026-03-10,17,368,1,2,8.42
2026-03-10,17,369,1,3,12.84
2026-03-10,17,370,2,1,0.0
2026-03-10,17,371,1,2,3.42
2026-03-10,17,372,1,3,4.2
2026-03-10,17,373,1,2,2.94
2026-03-11,2,9,1,1,3.26
2026-03-11,2,20,1,2,6.82
2026-03-11,2,21,1,1,2.34
2026-03-11,2,22,1,1,2.57
2026-03-11,2,35,1,2,10.72
2026-03-11,2,37,1,2,7.74
2026-03-11,2,53,1,2,8.08
2026-03-11,2,53,2,1,4.04
2026-03-11,2,79,1,3,8.16
2026-03-11,2,98,1,3,12.0
2026-03-11,2,113,1,1,5.1
2026-03-11,2,114,1,2,7.0
2026-03-11,2,122,1,2,5.2
2026-03-11,2,144,1,4,24.44
2026-03-11,2,154,1,3,15.3
2026-03-11,2,161,1,1,6.08
2026-03-11,2,186,1,1,6.75
2026-03-11,2,204,1,1,9.05
2026-03-11,2,205,1,5,16.7
2026-03-11,2,228,1,2,3.64
2026-03-11,2,229,1,2,4.16
2026-03-11,2,281,1,11,11.66
2026-03-11,2,282,1,2,0.52
2026-03-11,2,283,1,2,1.26
2026-03-11,2,284,1,1,0.58
2026-03-11,2,287,2,1,6.18
2026-03-11,2,288,2,1,5.05
2026-03-11,2,296,2,1,4.05
2026-03-11,2,297,2,1,3.76
2026-03-11,2,298,2,1,6.77
2026-03-11,2,302,1,1,0.45
2026-03-11,2,303,1,1,0.39
2026-03-11,2,304,1,4,30.04
2026-03-11,2,305,1,3,19.44
2026-03-11,2,306,1,2,14.14
2026-03-11,2,308,1,1,5.22
2026-03-11,2,309,1,2,9.54
2026-03-11,2,310,1,1,4.21
2026-03-11,2,313,1,1,3.58
2026-03-11,2,316,1,2,9.46
2026-03-11,2,319,1,2,26.9
2026-03-11,2,320,1,3,6.36
2026-03-11,2,321,1,2,7.5
2026-03-11,2,366,2,1,3.99
2026-03-11,2,369,2,2,8.56
2026-03-11,2,374,1,4,28.2
2026-03-11,2,375,1,6,31.86
2026-03-11,2,376,1,3,13.05
2026-03-11,9,9,1,1,3.26
2026-03-11,9,20,1,3,10.23
2026-03-11,9,21,1,1,2.34
2026-03-11,9,22,1,1,2.57
2026-03-11,9,35,1,1,5.36
2026-03-11,9,37,1,1,3.87
2026-03-11,9,53,1,3,12.12
2026-03-11,9,79,1,3,8.16
2026-03-11,9,98,1,3,12.0
2026-03-11,9,113,1,2,10.2
2026-03-11,9,114,1,1,3.5
2026-03-11,9,122,1,2,5.2
2026-03-11,9,144,1,2,12.22
2026-03-11,9,154,1,4,20.4
2026-03-11,9,161,1,2,12.16
2026-03-11,9,186,1,4,27.0
2026-03-11,9,204,1,1,9.05
2026-03-11,9,205,1,3,10.02
2026-03-11,9,228,1,2,3.64
2026-03-11,9,229,1,2,4.16
2026-03-11,9,281,1,9,9.54
2026-03-11,9,282,1,2,0.52
2026-03-11,9,283,1,2,1.26
2026-03-11,9,284,1,3,1.74
2026-03-11,9,303,1,4,1.56
2026-03-11,9,304,1,6,45.06
2026-03-11,9,305,1,5,32.4
2026-03-11,9,306,1,4,28.28
2026-03-11,9,307,1,1,7.39
2026-03-11,9,308,1,2,10.44
2026-03-11,9,309,1,1,4.77
2026-03-11,9,310,1,3,12.63
2026-03-11,9,313,1,1,3.58
2026-03-11,9,316,1,5,23.65
2026-03-11,9,317,1,2,3.44
2026-03-11,9,319,1,3,40.35
2026-03-11,9,320,1,2,4.24
2026-03-11,9,321,1,3,11.25
2026-03-11,9,374,1,5,35.25
2026-03-11,9,375,1,8,42.48
2026-03-11,9,376,1,4,17.4
2026-03-11,13,9,1,2,6.52
2026-03-11,13,20,1,1,3.41
2026-03-11,13,21,1,2,4.68
2026-03-11,13,22,1,1,2.57
2026-03-11,13,35,1,1,5.36
2026-03-11,13,37,1,1,3.87
2026-03-11,13,53,1,2,8.08
2026-03-11,13,72,2,1,0.0
2026-03-11,13,79,1,2,5.44
2026-03-11,13,98,1,3,12.0
2026-03-11,13,113,1,1,5.1
2026-03-11,13,114,1,1,3.5
2026-03-11,13,122,1,3,7.8
2026-03-11,13,144,1,3,18.33
2026-03-11,13,154,1,4,20.4
2026-03-11,13,161,1,3,18.24
2026-03-11,13,186,1,5,33.75
2026-03-11,13,204,1,1,9.05
2026-03-11,13,205,1,4,13.36
2026-03-11,13,228,1,2,3.64
2026-03-11,13,229,1,2,4.16
2026-03-11,13,282,1,1,0.26
2026-03-11,13,283,1,3,1.89
2026-03-11,13,304,1,3,22.53
2026-03-11,13,305,1,2,12.96
2026-03-11,13,306,1,2,14.14
2026-03-11,13,307,1,1,7.39
2026-03-11,13,308,1,1,5.22
2026-03-11,13,309,1,2,9.54
2026-03-11,13,310,1,2,8.42
2026-03-11,13,313,1,1,3.58
2026-03-11,13,316,1,2,9.46
2026-03-11,13,319,1,2,26.9
2026-03-11,13,320,1,5,10.6
2026-03-11,13,321,1,5,18.75
2026-03-11,13,366,2,1,3.99
2026-03-11,13,367,2,1,3.95
2026-03-11,13,368,2,1,4.21
2026-03-11,13,374,1,4,28.2
2026-03-11,13,375,1,5,26.55
2026-03-11,13,376,1,3,13.05
2026-03-11,17,9,1,1,3.26
2026-03-11,17,20,1,3,10.23
2026-03-11,17,21,1,1,2.34
2026-03-11,17,22,1,3,7.71
2026-03-11,17,35,1,1,5.36
2026-03-11,17,37,1,2,7.74
2026-03-11,17,53,1,1,4.04
2026-03-11,17,79,1,2,5.44
2026-03-11,17,98,1,1,4.0
2026-03-11,17,113,1,3,15.3
2026-03-11,17,114,1,2,7.0
2026-03-11,17,122,1,3,7.8
2026-03-11,17,144,1,3,18.33
